scenario_id,ri_key,profile,algorithm,success,failure_reason,delivered,objective,travel_time_min,distance_m,flood_exposure,landslide_exposure,blockage_exposure,risk_exposure,common_risk_exposure,hops,replan_count,visit_order,wall_time_ms
eval_main_RI2_00218,RI2,fast,Greedy-Time-SoftPenalty,1,,5,336.417417,67.846413,23242.31016,0.0,5.472882,31.697459,34.4339,34.4339,151,0,6179941097|3530273872|7961946454|3429624116|9110526985,27.7281
eval_main_RI2_00218,RI2,fast,Greedy-HazardAware,1,,5,336.417417,67.846413,23242.31016,0.0,5.472882,31.697459,34.4339,34.4339,151,0,6179941097|3530273872|7961946454|3429624116|9110526985,26.4307
eval_main_RI2_00218,RI2,fast,Macro-DP-Oracle,1,,5,336.291315,67.820198,23230.250989,0.0,5.472882,31.697459,34.4339,34.4339,150,0,7961946454|3530273872|6179941097|3429624116|9110526985,0.0422
eval_main_RI2_00218,RI2,fast,Macro-DQN,1,,5,336.417417,67.846413,23242.31016,0.0,5.472882,31.697459,34.4339,34.4339,151,0,6179941097|3530273872|7961946454|3429624116|9110526985,29.0239
eval_main_RI2_00219,RI2,fast,Greedy-Time-Base,1,,5,293.094395,61.195081,23735.997665,0.0,1.934613,19.590532,20.557838,20.557838,152,0,6179833521|3802786568|7920060540|7890222929|9112464095,50.1643
eval_main_RI2_00219,RI2,fast,Greedy-Time-SoftPenalty,1,,5,293.094395,61.195081,23735.997665,0.0,1.934613,19.590532,20.557838,20.557838,152,0,6179833521|3802786568|7920060540|7890222929|9112464095,43.747
eval_main_RI2_00219,RI2,fast,Greedy-HazardAware,1,,5,293.094395,61.195081,23735.997665,0.0,1.934613,19.590532,20.557838,20.557838,152,0,6179833521|3802786568|7920060540|7890222929|9112464095,45.7646
eval_main_RI2_00219,RI2,fast,Macro-DP-Oracle,1,,5,293.094395,61.195081,23735.997665,0.0,1.934613,19.590532,20.557838,20.557838,152,0,6179833521|3802786568|7920060540|7890222929|9112464095,0.0488
eval_main_RI2_00219,RI2,fast,Macro-DQN,1,,5,293.094395,61.195081,23735.997665,0.0,1.934613,19.590532,20.557838,20.557838,152,0,6179833521|3802786568|7920060540|7890222929|9112464095,50.2938
eval_main_RI2_00220,RI2,fast,Greedy-Time-Base,1,,5,440.53778,77.988543,16568.901225,0.0,4.681162,91.816916,94.157497,94.157497,99,0,9112467017|9591750544|3802957230|8725243577|7994669419,31.6645
