profile,ri_key,algorithm,n,success_rate,avg_delivered,avg_objective_success,avg_time_success,avg_distance_m_success,avg_risk_success,avg_common_risk_success,avg_flood_success,avg_landslide_success,avg_blockage_success,avg_hops_success,avg_replans,avg_runtime_ms
safe,RI2,Greedy-Time-SoftPenalty,300,1.0,5.0,2383.56109,80.517193,24700.783857,59.042325,59.042325,0.0,3.82585,57.1294,149.156667,0.0,25.242573
safe,RI2,Macro-DP-Oracle,300,1.0,5.0,2088.002565,93.934579,31879.020328,51.563615,51.563615,0.0,5.566931,48.78015,168.59,0.0,0.033368
safe,RI2,Macro-DQN,300,1.0,5.0,2093.868602,99.617903,34421.502967,51.669407,51.669407,0.0,5.775718,48.781548,188.196667,0.0,28.316766
safe,RI3,Greedy-HazardAware,300,1.0,5.0,5925.773293,150.286882,31328.629923,147.140998,147.140998,2.279792,4.640848,143.680677,210.023333,0.0,28.262475
safe,RI3,Greedy-Time-Base,300,1.0,5.0,10496.272084,180.590332,21840.33276,261.229269,261.229269,2.022024,6.490113,256.9732,139.926667,0.0,25.109057
safe,RI3,Greedy-Time-SoftPenalty,300,1.0,5.0,6191.554787,139.797003,25442.806522,153.863627,153.863627,2.498972,4.612628,150.307827,163.123333,0.0,26.888962
safe,RI3,Macro-DP-Oracle,300,1.0,5.0,5821.214992,141.950058,28645.341372,144.585371,144.585371,1.947678,4.530112,141.346476,187.68,0.0,0.036125
safe,RI3,Macro-DQN,300,1.0,5.0,5834.065132,147.37126,30622.278979,144.868148,144.868148,2.194818,4.576571,141.482454,204.39,0.0,29.890477
safe,RI4,Greedy-HazardAware,300,1.0,5.0,12005.5747,276.836619,29313.459688,298.340956,298.340956,2.394591,6.963598,293.661861,187.733333,0.0,27.388983
safe,RI4,Greedy-Time-Base,300,1.0,5.0,17080.883032,334.682618,22714.547202,424.868776,424.868776,2.656932,7.872818,419.603902,143.373333,0.0,25.76086
safe,RI4,Greedy-Time-SoftPenalty,300,1.0,5.0,12079.857996,266.221515,26928.726227,300.270223,300.270223,1.988201,7.058953,295.746646,167.63,0.0,25.24469
safe,RI4,Macro-DP-Oracle,300,1.0,5.0,11477.853909,260.88114,27360.212862,285.25286,285.25286,2.104241,6.757128,280.822176,171.823333,0.0,0.038912
safe,RI4,Macro-DQN,300,1.0,5.0,11549.083709,265.251054,28449.866872,287.003819,287.003819,2.129727,6.89179,282.493061,180.376667,0.0,29.804352
safe,RI5,Greedy-HazardAware,300,1.0,5.0,13786.248828,390.665021,27899.782137,342.139796,342.139796,2.659296,7.176049,337.222123,179.126667,0.0,29.077528
safe,RI5,Greedy-Time-Base,300,1.0,5.0,18517.849857,472.161059,21913.172463,459.923937,459.923937,3.437439,7.505603,454.452416,140.24,0.0,27.869752
safe,RI5,Greedy-Time-SoftPenalty,300,1.0,5.0,13833.761595,383.723548,26507.524408,343.374099,343.374099,2.480002,7.246544,338.510825,168.86,0.0,29.346138
safe,RI5,Macro-DP-Oracle,300,1.0,5.0,13127.137916,368.326057,25640.269513,325.807513,325.807513,2.469752,6.764401,321.190436,162.5,0.0,0.036645
safe,RI5,Macro-DQN,300,1.0,5.0,13261.001162,374.125036,26553.257463,329.115711,329.115711,2.500807,6.94435,324.393133,169.276667,0.0,31.132788
