scenario_id,ri_key,profile,algorithm,success,failure_reason,delivered,objective,travel_time_min,distance_m,flood_exposure,landslide_exposure,blockage_exposure,risk_exposure,common_risk_exposure,hops,replan_count,visit_order,wall_time_ms
eval_main_RI1_00009,RI1,fast,Macro-DQN,1,,5,307.01985,63.12557,31562.784814,0.0,0.0,0.0,0.0,0.0,184,0,13574713396|6484760443|12537647098|3804333921|6059062608,47.8597
eval_main_RI1_00010,RI1,fast,Greedy-Time-Base,1,,5,330.982276,68.098676,34049.338004,0.0,0.0,0.0,0.0,0.0,176,0,1141864376|6364467390|6059062593|13574741180|9112363959,38.102
eval_main_RI1_00010,RI1,fast,Greedy-Time-SoftPenalty,1,,5,330.982276,68.098676,34049.338004,0.0,0.0,0.0,0.0,0.0,176,0,1141864376|6364467390|6059062593|13574741180|9112363959,39.9197
eval_main_RI1_00010,RI1,fast,Greedy-HazardAware,1,,5,330.982276,68.098676,34049.338004,0.0,0.0,0.0,0.0,0.0,176,0,1141864376|6364467390|6059062593|13574741180|9112363959,36.5931
eval_main_RI1_00010,RI1,fast,Macro-DP-Oracle,1,,5,330.982276,68.098676,34049.338004,0.0,0.0,0.0,0.0,0.0,176,0,1141864376|6364467390|6059062593|13574741180|9112363959,0.0323
eval_main_RI1_00010,RI1,fast,Macro-DQN,1,,5,330.982276,68.098676,34049.338004,0.0,0.0,0.0,0.0,0.0,176,0,1141864376|6364467390|6059062593|13574741180|9112363959,49.2289
eval_main_RI1_00011,RI1,fast,Greedy-Time-Base,1,,5,188.228584,38.620131,19310.06541,0.0,0.0,0.0,0.0,0.0,152,0,13583597199|3801844771|7673433631|3822514681|9110526971,36.2767
eval_main_RI1_00011,RI1,fast,Greedy-Time-SoftPenalty,1,,5,188.228584,38.620131,19310.06541,0.0,0.0,0.0,0.0,0.0,152,0,13583597199|3801844771|7673433631|3822514681|9110526971,34.4977
eval_main_RI1_00011,RI1,fast,Greedy-HazardAware,1,,5,188.228584,38.620131,19310.06541,0.0,0.0,0.0,0.0,0.0,152,0,13583597199|3801844771|7673433631|3822514681|9110526971,32.0554
eval_main_RI1_00011,RI1,fast,Macro-DP-Oracle,1,,5,182.309077,37.403972,18701.985936,0.0,0.0,0.0,0.0,0.0,148,0,3801844771|13583597199|3822514681|9110526971|7673433631,0.0383
eval_main_RI1_00011,RI1,fast,Macro-DQN,1,,5,182.309077,37.403972,18701.985936,0.0,0.0,0.0,0.0,0.0,148,0,3801844771|13583597199|3822514681|9110526971|7673433631,39.0799
eval_main_RI1_00012,RI1,fast,Greedy-Time-Base,1,,5,273.694449,56.13302,28066.510114,0.0,0.0,0.0,0.0,0.0,232,0,7907674595|3530274393|3530273539|7895939727|311731301,35.7548
eval_main_RI1_00012,RI1,fast,Greedy-Time-SoftPenalty,1,,5,273.694449,56.13302,28066.510114,0.0,0.0,0.0,0.0,0.0,232,0,7907674595|3530274393|3530273539|7895939727|311731301,41.6892
eval_main_RI1_00012,RI1,fast,Greedy-HazardAware,1,,5,273.694449,56.13302,28066.510114,0.0,0.0,0.0,0.0,0.0,232,0,7907674595|3530274393|3530273539|7895939727|311731301,37.5256
eval_main_RI1_00012,RI1,fast,Macro-DP-Oracle,1,,5,227.095435,46.620326,23310.162793,0.0,0.0,0.0,0.0,0.0,171,0,7907674595|7895939727|3530274393|3530273539|311731301,0.0398
eval_main_RI1_00012,RI1,fast,Macro-DQN,1,,5,227.095435,46.620326,23310.162793,0.0,0.0,0.0,0.0,0.0,171,0,7907674595|7895939727|3530274393|3530273539|311731301,47.8534
eval_main_RI1_00013,RI1,fast,Greedy-Time-Base,1,,5,206.276791,42.371967,21185.983266,0.0,0.0,0.0,0.0,0.0,143,0,3803201451|9113278767|3527890795|13573558150|3530273564,32.7678
eval_main_RI1_00013,RI1,fast,Greedy-Time-SoftPenalty,1,,5,206.276791,42.371967,21185.983266,0.0,0.0,0.0,0.0,0.0,143,0,3803201451|9113278767|3527890795|13573558150|3530273564,34.4896
eval_main_RI1_00013,RI1,fast,Greedy-HazardAware,1,,5,206.276791,42.371967,21185.983266,0.0,0.0,0.0,0.0,0.0,143,0,3803201451|9113278767|3527890795|13573558150|3530273564,36.2579
eval_main_RI1_00013,RI1,fast,Macro-DP-Oracle,1,,5,204.566564,41.95202,20976.009977,0.0,0.0,0.0,0.0,0.0,175,0,13573558150|3530273564|3803201451|9113278767|3527890795,0.0515
eval_main_RI1_00013,RI1,fast,Macro-DQN,1,,5,206.276791,42.371967,21185.983266,0.0,0.0,0.0,0.0,0.0,143,0,3803201451|9113278767|3527890795|13573558150|3530273564,49.024
eval_main_RI1_00014,RI1,fast,Greedy-Time-Base,1,,5,163.14627,33.504323,16752.161556,0.0,0.0,0.0,0.0,0.0,117,0,13577295423|5223364665|7904547315|1141864082|3530273547,34.2617
eval_main_RI1_00014,RI1,fast,Greedy-Time-SoftPenalty,1,,5,163.14627,33.504323,16752.161556,0.0,0.0,0.0,0.0,0.0,117,0,13577295423|5223364665|7904547315|1141864082|3530273547,32.6255
eval_main_RI1_00014,RI1,fast,Greedy-HazardAware,1,,5,163.14627,33.504323,16752.161556,0.0,0.0,0.0,0.0,0.0,117,0,13577295423|5223364665|7904547315|1141864082|3530273547,26.5342
eval_main_RI1_00014,RI1,fast,Macro-DP-Oracle,1,,5,163.14627,33.504323,16752.161556,0.0,0.0,0.0,0.0,0.0,117,0,13577295423|5223364665|7904547315|1141864082|3530273547,0.0434
eval_main_RI1_00014,RI1,fast,Macro-DQN,1,,5,163.14627,33.504323,16752.161556,0.0,0.0,0.0,0.0,0.0,117,0,13577295423|5223364665|7904547315|1141864082|3530273547,36.0382
eval_main_RI1_00015,RI1,fast,Greedy-Time-Base,1,,5,168.710108,34.638639,17319.319629,0.0,0.0,0.0,0.0,0.0,125,0,1118275241|312973579|8733371255|9998741492|9113120947,32.5053
eval_main_RI1_00015,RI1,fast,Greedy-Time-SoftPenalty,1,,5,168.710108,34.638639,17319.319629,0.0,0.0,0.0,0.0,0.0,125,0,1118275241|312973579|8733371255|9998741492|9113120947,36.7673
eval_main_RI1_00015,RI1,fast,Greedy-HazardAware,1,,5,168.710108,34.638639,17319.319629,0.0,0.0,0.0,0.0,0.0,125,0,1118275241|312973579|8733371255|9998741492|9113120947,37.9533
eval_main_RI1_00015,RI1,fast,Macro-DP-Oracle,1,,5,165.045985,33.944849,16972.424312,0.0,0.0,0.0,0.0,0.0,94,0,9113120947|1118275241|312973579|8733371255|9998741492,0.0383
eval_main_RI1_00015,RI1,fast,Macro-DQN,1,,5,168.710108,34.638639,17319.319629,0.0,0.0,0.0,0.0,0.0,125,0,1118275241|312973579|9998741492|8733371255|9113120947,37.1963
eval_main_RI1_00016,RI1,fast,Greedy-Time-Base,1,,5,139.692075,28.615658,14307.829158,0.0,0.0,0.0,0.0,0.0,135,0,3802951754|3802933061|1141864313|2639517939|5519918982,28.5658
eval_main_RI1_00016,RI1,fast,Greedy-Time-SoftPenalty,1,,5,139.692075,28.615658,14307.829158,0.0,0.0,0.0,0.0,0.0,135,0,3802951754|3802933061|1141864313|2639517939|5519918982,26.1044
eval_main_RI1_00016,RI1,fast,Greedy-HazardAware,1,,5,139.692075,28.615658,14307.829158,0.0,0.0,0.0,0.0,0.0,135,0,3802951754|3802933061|1141864313|2639517939|5519918982,23.5878
eval_main_RI1_00016,RI1,fast,Macro-DP-Oracle,1,,5,122.72217,25.144783,12572.39171,0.0,0.0,0.0,0.0,0.0,116,0,3802951754|2639517939|1141864313|3802933061|5519918982,0.0571
eval_main_RI1_00016,RI1,fast,Macro-DQN,1,,5,122.72217,25.144783,12572.39171,0.0,0.0,0.0,0.0,0.0,116,0,3802951754|2639517939|1141864313|3802933061|5519918982,28.5824
eval_main_RI1_00017,RI1,fast,Greedy-Time-Base,1,,5,188.786702,38.764534,19382.267226,0.0,0.0,0.0,0.0,0.0,138,0,9109808228|3801776721|3802951658|12702349158|13574713392,30.9023
eval_main_RI1_00017,RI1,fast,Greedy-Time-SoftPenalty,1,,5,188.786702,38.764534,19382.267226,0.0,0.0,0.0,0.0,0.0,138,0,9109808228|3801776721|3802951658|12702349158|13574713392,29.09
eval_main_RI1_00017,RI1,fast,Greedy-HazardAware,1,,5,188.786702,38.764534,19382.267226,0.0,0.0,0.0,0.0,0.0,138,0,9109808228|3801776721|3802951658|12702349158|13574713392,26.1925
eval_main_RI1_00017,RI1,fast,Macro-DP-Oracle,1,,5,188.325329,38.664964,19332.482008,0.0,0.0,0.0,0.0,0.0,140,0,13574713392|9109808228|3801776721|3802951658|12702349158,0.0406
eval_main_RI1_00017,RI1,fast,Macro-DQN,1,,5,188.786702,38.764534,19382.267226,0.0,0.0,0.0,0.0,0.0,138,0,9109808228|3801776721|3802951658|12702349158|13574713392,37.8614
eval_main_RI1_00018,RI1,fast,Greedy-Time-Base,1,,5,221.919044,45.599247,22799.623684,0.0,0.0,0.0,0.0,0.0,147,0,3802990203|3802982400|9109855418|7919886957|7961768489,34.9937
eval_main_RI1_00018,RI1,fast,Greedy-Time-SoftPenalty,1,,5,221.919044,45.599247,22799.623684,0.0,0.0,0.0,0.0,0.0,147,0,3802990203|3802982400|9109855418|7919886957|7961768489,33.3395
eval_main_RI1_00018,RI1,fast,Greedy-HazardAware,1,,5,221.919044,45.599247,22799.623684,0.0,0.0,0.0,0.0,0.0,147,0,3802990203|3802982400|9109855418|7919886957|7961768489,39.3465
eval_main_RI1_00018,RI1,fast,Macro-DP-Oracle,1,,5,204.266508,41.985104,20992.551966,0.0,0.0,0.0,0.0,0.0,129,0,7919886957|9109855418|3802982400|3802990203|7961768489,0.0407
eval_main_RI1_00018,RI1,fast,Macro-DQN,1,,5,204.266508,41.985104,20992.551966,0.0,0.0,0.0,0.0,0.0,129,0,9109855418|7919886957|3802990203|3802982400|7961768489,43.4527
eval_main_RI1_00019,RI1,fast,Greedy-Time-Base,1,,5,173.430325,35.650167,17825.083277,0.0,0.0,0.0,0.0,0.0,108,0,9109855426|5446677988|3803201360|7896552738|3530013022,31.8489
eval_main_RI1_00019,RI1,fast,Greedy-Time-SoftPenalty,1,,5,173.430325,35.650167,17825.083277,0.0,0.0,0.0,0.0,0.0,108,0,9109855426|5446677988|3803201360|7896552738|3530013022,29.9681
eval_main_RI1_00019,RI1,fast,Greedy-HazardAware,1,,5,173.430325,35.650167,17825.083277,0.0,0.0,0.0,0.0,0.0,108,0,9109855426|5446677988|3803201360|7896552738|3530013022,35.214
eval_main_RI1_00019,RI1,fast,Macro-DP-Oracle,1,,5,161.819245,33.260859,16630.429506,0.0,0.0,0.0,0.0,0.0,102,0,5446677988|9109855426|7896552738|3803201360|3530013022,0.0308
eval_main_RI1_00019,RI1,fast,Macro-DQN,1,,5,163.043941,33.510047,16755.02342,0.0,0.0,0.0,0.0,0.0,104,0,5446677988|9109855426|3803201360|7896552738|3530013022,33.5735
eval_main_RI1_00020,RI1,fast,Greedy-Time-Base,1,,5,138.90268,28.487538,14243.769065,0.0,0.0,0.0,0.0,0.0,118,0,3530432504|13245010979|6435536884|1772255534|1260768362,41.8087
eval_main_RI1_00020,RI1,fast,Greedy-Time-SoftPenalty,1,,5,138.90268,28.487538,14243.769065,0.0,0.0,0.0,0.0,0.0,118,0,3530432504|13245010979|6435536884|1772255534|1260768362,33.8553
eval_main_RI1_00020,RI1,fast,Greedy-HazardAware,1,,5,138.90268,28.487538,14243.769065,0.0,0.0,0.0,0.0,0.0,118,0,3530432504|13245010979|6435536884|1772255534|1260768362,33.1237
eval_main_RI1_00020,RI1,fast,Macro-DP-Oracle,1,,5,138.90268,28.487538,14243.769065,0.0,0.0,0.0,0.0,0.0,118,0,3530432504|13245010979|6435536884|1772255534|1260768362,0.0341
eval_main_RI1_00020,RI1,fast,Macro-DQN,1,,5,138.90268,28.487538,14243.769065,0.0,0.0,0.0,0.0,0.0,118,0,3530432504|13245010979|6435536884|1772255534|1260768362,33.0048
eval_main_RI1_00021,RI1,fast,Greedy-Time-Base,1,,5,243.232499,49.949957,24974.978422,0.0,0.0,0.0,0.0,0.0,175,0,7961946454|3530013037|1141864411|3530598449|7896552729,39.4154
eval_main_RI1_00021,RI1,fast,Greedy-Time-SoftPenalty,1,,5,243.232499,49.949957,24974.978422,0.0,0.0,0.0,0.0,0.0,175,0,7961946454|3530013037|1141864411|3530598449|7896552729,37.5962
eval_main_RI1_00021,RI1,fast,Greedy-HazardAware,1,,5,243.232499,49.949957,24974.978422,0.0,0.0,0.0,0.0,0.0,175,0,7961946454|3530013037|1141864411|3530598449|7896552729,36.4356
eval_main_RI1_00021,RI1,fast,Macro-DP-Oracle,1,,5,220.657878,45.352858,22676.429102,0.0,0.0,0.0,0.0,0.0,140,0,7896552729|7961946454|3530013037|1141864411|3530598449,0.0343
eval_main_RI1_00021,RI1,fast,Macro-DQN,1,,5,220.657878,45.352858,22676.429102,0.0,0.0,0.0,0.0,0.0,140,0,7896552729|7961946454|3530013037|1141864411|3530598449,32.553
eval_main_RI1_00022,RI1,fast,Greedy-Time-Base,1,,5,222.9051,45.790799,22895.399748,0.0,0.0,0.0,0.0,0.0,153,0,11221603705|13577265320|3806284099|7919886957|3802786578,38.0244
eval_main_RI1_00022,RI1,fast,Greedy-Time-SoftPenalty,1,,5,222.9051,45.790799,22895.399748,0.0,0.0,0.0,0.0,0.0,153,0,11221603705|13577265320|3806284099|7919886957|3802786578,42.3782
eval_main_RI1_00022,RI1,fast,Greedy-HazardAware,1,,5,222.9051,45.790799,22895.399748,0.0,0.0,0.0,0.0,0.0,153,0,11221603705|13577265320|3806284099|7919886957|3802786578,34.7575
eval_main_RI1_00022,RI1,fast,Macro-DP-Oracle,1,,5,203.799545,41.867829,20933.914586,0.0,0.0,0.0,0.0,0.0,139,0,11221603705|13577265320|7919886957|3806284099|3802786578,0.0401
eval_main_RI1_00022,RI1,fast,Macro-DQN,1,,5,220.01517,45.193026,22596.512905,0.0,0.0,0.0,0.0,0.0,153,0,11221603705|3802786578|3806284099|7919886957|13577265320,40.7996
eval_main_RI1_00023,RI1,fast,Greedy-Time-Base,1,,5,294.872675,60.49299,30246.49516,0.0,0.0,0.0,0.0,0.0,242,0,6437834052|3802907771|3804451135|3803201485|7927311448,50.9233
eval_main_RI1_00023,RI1,fast,Greedy-Time-SoftPenalty,1,,5,294.872675,60.49299,30246.49516,0.0,0.0,0.0,0.0,0.0,242,0,6437834052|3802907771|3804451135|3803201485|7927311448,44.1874
eval_main_RI1_00023,RI1,fast,Greedy-HazardAware,1,,5,294.872675,60.49299,30246.49516,0.0,0.0,0.0,0.0,0.0,242,0,6437834052|3802907771|3804451135|3803201485|7927311448,40.5856
eval_main_RI1_00023,RI1,fast,Macro-DP-Oracle,1,,5,277.263005,56.93322,28466.609916,0.0,0.0,0.0,0.0,0.0,202,0,3803201485|3804451135|3802907771|6437834052|7927311448,0.0419
eval_main_RI1_00023,RI1,fast,Macro-DQN,1,,5,277.263005,56.93322,28466.609916,0.0,0.0,0.0,0.0,0.0,202,0,3803201485|3804451135|3802907771|6437834052|7927311448,41.0753
eval_main_RI1_00024,RI1,fast,Greedy-Time-Base,1,,5,244.292939,50.140347,25070.173606,0.0,0.0,0.0,0.0,0.0,189,0,3801768694|4572578845|9998741501|6408350041|5223364394,36.1993
eval_main_RI1_00024,RI1,fast,Greedy-Time-SoftPenalty,1,,5,244.292939,50.140347,25070.173606,0.0,0.0,0.0,0.0,0.0,189,0,3801768694|4572578845|9998741501|6408350041|5223364394,36.9343
