scenario_id,ri_key,profile,algorithm,success,failure_reason,delivered,objective,travel_time_min,distance_m,flood_exposure,landslide_exposure,blockage_exposure,risk_exposure,common_risk_exposure,hops,replan_count,visit_order,wall_time_ms
eval_risk_time_tradeoff_RI2_00013,RI2,fast,Greedy-Time-Base,1,,5,772.160732,130.079133,20471.432355,0.0,6.751204,191.519632,194.895234,194.895234,118,0,9113120973|1118275056|3806298060|3802907771|6366493902,39.198
eval_risk_time_tradeoff_RI2_00013,RI2,fast,Greedy-Time-SoftPenalty,1,,5,548.812974,99.879906,24321.30019,0.0,5.161383,102.571038,105.15173,105.15173,132,0,9113120973|3806298060|1118275056|3802907771|6366493902,52.2363
eval_risk_time_tradeoff_RI2_00013,RI2,fast,Greedy-HazardAware,1,,5,685.088635,126.048363,32162.287216,0.0,6.322817,122.142927,125.304336,125.304336,155,0,9113120973|3806298060|3802907771|6366493902|1118275056,56.1441
eval_risk_time_tradeoff_RI2_00013,RI2,fast,Macro-DP-Oracle,1,,5,529.78843,95.615808,22359.815029,0.0,5.161383,102.571038,105.15173,105.15173,118,0,9113120973|1118275056|3806298060|3802907771|6366493902,0.0558
eval_risk_time_tradeoff_RI2_00013,RI2,fast,Macro-DQN,1,,5,586.136691,105.764137,24546.018587,0.0,6.410878,113.120333,116.325772,116.325772,141,0,1118275056|3806298060|9113120973|3802907771|6366493902,52.2296
eval_risk_time_tradeoff_RI2_00014,RI2,fast,Greedy-Time-Base,1,,5,788.377527,134.663542,23669.132183,0.0,6.205461,187.256184,190.358914,190.358914,163,0,1409193724|4921537623|1141864201|3804477922|8724585496,46.712
eval_risk_time_tradeoff_RI2_00014,RI2,fast,Greedy-Time-SoftPenalty,1,,5,665.820158,116.732899,24079.086007,0.0,4.817451,145.102817,147.511542,147.511542,133,0,1409193724|4921537623|1141864201|3804477922|8724585496,60.9334
eval_risk_time_tradeoff_RI2_00014,RI2,fast,Greedy-HazardAware,1,,5,665.820158,116.732899,24079.086007,0.0,4.817451,145.102817,147.511542,147.511542,133,0,1409193724|4921537623|1141864201|3804477922|8724585496,58.5657
eval_risk_time_tradeoff_RI2_00014,RI2,fast,Macro-DP-Oracle,1,,5,638.714314,110.655347,21283.412113,0.0,4.817451,145.102817,147.511542,147.511542,114,0,1409193724|3804477922|4921537623|1141864201|8724585496,0.0507
eval_risk_time_tradeoff_RI2_00014,RI2,fast,Macro-DQN,1,,5,640.609282,111.078711,21478.159807,0.0,4.817451,145.102817,147.511542,147.511542,116,0,1409193724|3804477922|1141864201|4921537623|8724585496,55.1715
eval_risk_time_tradeoff_RI2_00015,RI2,fast,Greedy-Time-Base,1,,5,470.478296,88.753866,25148.253573,0.0,4.572688,73.164947,75.451291,75.451291,196,0,2101075696|3802979125|9998741504|12702349158|3802786581,45.1125
eval_risk_time_tradeoff_RI2_00015,RI2,fast,Greedy-Time-SoftPenalty,1,,5,425.036648,81.783741,25421.28918,0.0,2.121224,59.637839,60.698451,60.698451,214,0,2101075696|3802979125|12702349158|9998741504|3802786581,38.4229
