profile,ri_key,algorithm,n,success_rate,avg_delivered,avg_objective_success,avg_time_success,avg_distance_m_success,avg_risk_success,avg_common_risk_success,avg_flood_success,avg_landslide_success,avg_blockage_success,avg_hops_success,avg_replans,avg_runtime_ms
safe,RI2,Greedy-HazardAware,300,1.0,5.0,2516.093089,111.501976,37668.355293,62.147202,62.147202,0.0,6.591616,58.851394,198.716667,0.0,44.387248
safe,RI2,Greedy-Time-Base,300,1.0,5.0,6136.638301,120.001306,24203.575363,152.619377,152.619377,0.0,6.2658,149.486476,149.446667,0.0,42.197414
safe,RI2,Greedy-Time-SoftPenalty,300,1.0,5.0,2824.580613,89.850264,26791.393405,70.006714,70.006714,0.0,4.188926,67.912251,157.36,0.0,43.052043
safe,RI2,Macro-DP-Oracle,300,1.0,5.0,2472.563864,104.673165,34840.888486,61.10653,61.10653,0.0,6.12719,58.042935,181.3,0.0,0.051779
safe,RI2,Macro-DQN,300,1.0,5.0,2479.523662,109.180237,36843.460264,61.24843,61.24843,0.0,6.30505,58.095906,195.616667,0.0,47.884394
safe,RI3,Greedy-HazardAware,300,1.0,5.0,6239.598968,157.873759,32843.272357,154.936663,154.936663,2.385687,5.002739,151.242449,217.93,0.0,47.208136
safe,RI3,Greedy-Time-Base,300,1.0,5.0,11447.653788,194.935016,23145.217744,284.921935,284.921935,2.12341,7.099504,280.310478,144.413333,0.0,42.522808
safe,RI3,Greedy-Time-SoftPenalty,300,1.0,5.0,6461.063945,147.277309,27122.569612,160.551695,160.551695,2.61559,4.961202,156.763299,172.463333,0.0,40.784449
safe,RI3,Macro-DP-Oracle,300,1.0,5.0,6149.704261,148.606971,29805.659054,152.754379,152.754379,1.965248,4.875342,149.334085,192.106667,0.0,0.050225
safe,RI3,Macro-DQN,300,1.0,5.0,6172.240158,155.183835,32101.493584,153.270967,153.270967,2.34438,4.917725,149.639915,212.903333,0.0,44.052088
safe,RI4,Greedy-HazardAware,300,1.0,5.0,12173.129567,278.790254,29205.091865,302.517498,302.517498,2.398845,7.04389,297.79613,187.61,0.0,49.348768
safe,RI4,Greedy-Time-Base,300,1.0,5.0,17299.916707,336.823211,22266.279254,430.331824,430.331824,2.694338,7.900247,425.034532,140.376667,0.0,44.36589
safe,RI4,Greedy-Time-SoftPenalty,300,1.0,5.0,12323.449145,269.146887,26696.351103,306.341889,306.341889,2.028147,7.148547,301.753542,166.05,0.0,45.648922
safe,RI4,Macro-DP-Oracle,300,1.0,5.0,11619.736328,261.308277,26842.355289,288.797683,288.797683,2.111205,6.72908,284.377541,169.963333,0.0,0.05368
safe,RI4,Macro-DQN,300,1.0,5.0,11694.521854,265.031716,27527.757689,290.642244,290.642244,2.186967,6.777066,286.160227,176.043333,0.0,51.359941
safe,RI5,Greedy-HazardAware,300,1.0,5.0,14393.730454,408.361862,29395.763812,357.212795,357.212795,2.780191,7.509902,352.067749,187.436667,0.0,52.844486
safe,RI5,Greedy-Time-Base,300,1.0,5.0,19837.959337,500.08364,23188.710107,492.748825,492.748825,3.463663,8.138454,486.947766,145.0,0.0,47.811321
safe,RI5,Greedy-Time-SoftPenalty,300,1.0,5.0,14569.784007,402.312466,28030.811567,361.655436,361.655436,2.504232,7.733593,356.536523,175.32,0.0,52.108727
safe,RI5,Macro-DP-Oracle,300,1.0,5.0,13761.779592,386.264053,27098.898336,341.55802,341.55802,2.569946,7.111647,336.717224,170.68,0.0,0.055885
safe,RI5,Macro-DQN,300,1.0,5.0,13823.137065,389.489268,27771.837189,343.07063,343.07063,2.57289,7.251206,338.158582,174.366667,0.0,54.996285
